session_id,user_id,session_date,source,device,page_views,session_duration
4696,100,2025-09-13,Paid,Mobile,15,546
4697,937,2025-09-13,Paid,Mobile,13,281
4698,651,2025-09-13,Organic,Desktop,15,285
4699,1598,2025-09-13,Organic,Tablet,7,198
4700,1079,2025-09-13,Organic,Desktop,15,74
4701,630,2025-09-13,Organic,Mobile,10,526
4702,905,2025-09-13,Social,Tablet,14,614
4703,636,2025-09-13,Organic,Mobile,9,833
4704,436,2025-09-13,Referral,Mobile,1,191
4705,533,2025-09-13,Referral,Desktop,3,805
4706,1846,2025-09-13,Organic,Desktop,14,722
4707,1780,2025-09-13,Paid,Desktop,14,364
4708,872,2025-09-13,Social,Desktop,8,656
4709,114,2025-09-13,Paid,Desktop,5,43
4710,168,2025-09-13,Social,Desktop,1,667
4711,1397,2025-09-13,Paid,Mobile,6,798
4712,607,2025-09-13,Organic,Desktop,4,776
4713,989,2025-09-13,Paid,Desktop,10,753
4714,1707,2025-09-13,Organic,Mobile,1,866
4715,1024,2025-09-13,Social,Mobile,14,464
4716,109,2025-09-13,Organic,Desktop,11,293
4717,1356,2025-09-13,Paid,Mobile,6,888
4718,1174,2025-09-13,Social,Mobile,12,823
4719,226,2025-09-13,Referral,Mobile,8,559
4720,1883,2025-09-13,Paid,Desktop,13,276
4721,1743,2025-09-13,Referral,Tablet,7,297
4722,1649,2025-09-13,Social,Desktop,6,637
4723,1500,2025-09-13,Social,Desktop,9,668
4724,859,2025-09-13,Paid,Mobile,13,152
4725,1387,2025-09-13,Organic,Mobile,6,834
4726,1241,2025-09-13,Social,Desktop,13,505
4727,564,2025-09-13,Paid,Desktop,10,815
4728,1116,2025-09-13,Social,Mobile,7,404
4729,1281,2025-09-13,Paid,Tablet,2,464
4730,749,2025-09-13,Organic,Desktop,6,297
4731,1917,2025-09-13,Organic,Desktop,8,54
4732,331,2025-09-13,Paid,Mobile,2,786
4733,513,2025-09-13,Referral,Desktop,1,79
4734,1203,2025-09-13,Social,Desktop,15,43
4735,808,2025-09-13,Paid,Mobile,6,317
4736,1819,2025-09-13,Paid,Mobile,2,539
4737,897,2025-09-13,Paid,Mobile,11,616
4738,1651,2025-09-13,Paid,Mobile,2,204
4739,227,2025-09-13,Organic,Mobile,4,699
4740,434,2025-09-13,Organic,Mobile,8,620
4741,860,2025-09-13,Organic,Desktop,9,632
4742,689,2025-09-13,Paid,Desktop,12,491
4743,301,2025-09-13,Social,Desktop,13,474
4744,1431,2025-09-13,Organic,Desktop,12,492
4745,1878,2025-09-13,Paid,Mobile,15,34
4746,886,2025-09-13,Paid,Desktop,7,769
4747,1808,2025-09-13,Social,Desktop,9,498
4748,430,2025-09-13,Paid,Desktop,12,604
4749,1564,2025-09-13,Referral,Mobile,10,551
4750,419,2025-09-13,Paid,Desktop,3,110
4751,1940,2025-09-13,Social,Desktop,14,378
4752,930,2025-09-13,Organic,Desktop,10,55
4753,1805,2025-09-13,Paid,Mobile,12,899
4754,998,2025-09-13,Organic,Tablet,14,81
4755,731,2025-09-13,Paid,Mobile,10,107
4756,1861,2025-09-13,Paid,Mobile,11,667
4757,213,2025-09-13,Referral,Mobile,11,166
4758,214,2025-09-13,Organic,Mobile,11,650
4759,1001,2025-09-13,Paid,Mobile,1,700
4760,1922,2025-09-13,Organic,Mobile,8,802
4761,1218,2025-09-13,Referral,Mobile,10,76
4762,182,2025-09-13,Referral,Desktop,14,603
4763,1510,2025-09-13,Organic,Desktop,15,254
4764,1890,2025-09-13,Organic,Desktop,9,58
4765,769,2025-09-13,Organic,Mobile,6,72
4766,1235,2025-09-13,Referral,Mobile,3,583
4767,1163,2025-09-13,Paid,Desktop,7,513
4768,1693,2025-09-13,Social,Desktop,10,207
4769,1043,2025-09-13,Paid,Mobile,2,646
4770,323,2025-09-13,Social,Desktop,3,265
4771,182,2025-09-13,Referral,Mobile,15,791
4772,369,2025-09-13,Organic,Mobile,1,886
4773,62,2025-09-13,Paid,Tablet,8,824
4774,785,2025-09-13,Social,Tablet,1,768
4775,772,2025-09-13,Paid,Tablet,15,751
4776,1797,2025-09-13,Organic,Tablet,3,889
4777,1538,2025-09-13,Social,Desktop,6,221
4778,1827,2025-09-13,Paid,Desktop,4,183
4779,1632,2025-09-13,Paid,Desktop,10,237
4780,1384,2025-09-13,Organic,Mobile,13,107
4781,1500,2025-09-13,Referral,Desktop,14,201
4782,1073,2025-09-13,Organic,Mobile,8,266
4783,334,2025-09-13,Organic,Mobile,12,396
4784,314,2025-09-13,Organic,Desktop,15,230
4785,467,2025-09-13,Paid,Desktop,15,687
4786,1148,2025-09-13,Social,Desktop,10,202
4787,1542,2025-09-13,Organic,Tablet,2,66
4788,1067,2025-09-13,Organic,Desktop,5,601
4789,49,2025-09-13,Organic,Mobile,1,174
4790,864,2025-09-13,Organic,Tablet,2,648
4791,460,2025-09-13,Social,Mobile,1,173
4792,16,2025-09-13,Organic,Desktop,3,413
4793,1280,2025-09-13,Paid,Desktop,7,417
4794,1297,2025-09-13,Organic,Desktop,15,410
4795,1058,2025-09-13,Organic,Mobile,10,187
4796,1703,2025-09-13,Paid,Desktop,7,62
4797,861,2025-09-13,Social,Mobile,12,355
4798,39,2025-09-13,Paid,Desktop,8,303
4799,189,2025-09-13,Paid,Desktop,4,888
4800,139,2025-09-13,Organic,Mobile,10,49
4801,1873,2025-09-13,Paid,Desktop,14,677
4802,533,2025-09-13,Organic,Mobile,4,547
4803,1931,2025-09-13,Social,Mobile,5,652
4804,244,2025-09-13,Social,Mobile,13,621
4805,463,2025-09-13,Organic,Mobile,1,800
4806,85,2025-09-13,Referral,Tablet,7,243
4807,1259,2025-09-13,Organic,Mobile,5,681
4808,1513,2025-09-13,Social,Mobile,12,762
4809,1389,2025-09-13,Organic,Mobile,5,195
4810,1971,2025-09-13,Social,Desktop,6,888
4811,1778,2025-09-13,Social,Mobile,14,857
4812,1259,2025-09-13,Organic,Desktop,1,307
4813,690,2025-09-13,Social,Desktop,6,362
4814,194,2025-09-13,Organic,Mobile,5,115
4815,550,2025-09-13,Referral,Mobile,14,407
4816,564,2025-09-13,Organic,Tablet,2,566
4817,546,2025-09-13,Organic,Desktop,6,891
4818,1669,2025-09-13,Paid,Desktop,13,163
4819,503,2025-09-13,Organic,Mobile,7,544
4820,140,2025-09-13,Paid,Mobile,9,75
4821,1825,2025-09-13,Organic,Mobile,14,846
4822,1764,2025-09-13,Paid,Desktop,4,255
4823,189,2025-09-13,Social,Mobile,14,120
4824,673,2025-09-13,Organic,Mobile,8,274
4825,1254,2025-09-13,Organic,Desktop,12,514
4826,1459,2025-09-13,Organic,Desktop,14,738
4827,1170,2025-09-13,Organic,Desktop,5,459
4828,551,2025-09-13,Organic,Mobile,5,470
4829,934,2025-09-13,Paid,Desktop,14,411
4830,606,2025-09-13,Organic,Desktop,15,126
4831,1801,2025-09-13,Social,Mobile,3,166
4832,3,2025-09-13,Organic,Tablet,4,522
4833,1424,2025-09-13,Paid,Mobile,7,580
4834,1757,2025-09-13,Paid,Desktop,12,448
4835,828,2025-09-13,Organic,Desktop,4,79
4836,1515,2025-09-13,Organic,Desktop,8,687
4837,1164,2025-09-13,Organic,Desktop,14,371
4838,1345,2025-09-13,Paid,Tablet,9,663
4839,919,2025-09-13,Social,Mobile,14,542
4840,1208,2025-09-13,Paid,Desktop,10,207
4841,1570,2025-09-13,Social,Desktop,3,290
4842,818,2025-09-13,Paid,Desktop,7,48
4843,93,2025-09-13,Organic,Mobile,12,572
4844,789,2025-09-13,Paid,Mobile,15,350
4845,688,2025-09-13,Organic,Mobile,4,310
4846,1265,2025-09-13,Social,Desktop,14,728
4847,352,2025-09-13,Paid,Tablet,13,119
4848,735,2025-09-13,Organic,Mobile,14,309
4849,1472,2025-09-13,Paid,Desktop,13,197
4850,561,2025-09-13,Paid,Tablet,8,410
4851,795,2025-09-13,Organic,Desktop,10,418
4852,192,2025-09-13,Referral,Desktop,13,68
4853,775,2025-09-13,Referral,Mobile,8,774
4854,1617,2025-09-13,Referral,Desktop,6,171
4855,892,2025-09-13,Organic,Mobile,15,379
4856,643,2025-09-13,Social,Desktop,15,837
4857,1796,2025-09-13,Social,Desktop,5,417
4858,179,2025-09-13,Paid,Desktop,5,319
4859,145,2025-09-13,Paid,Desktop,1,461
4860,763,2025-09-13,Referral,Tablet,10,796
4861,1720,2025-09-13,Organic,Desktop,15,171
4862,382,2025-09-13,Paid,Desktop,3,338
4863,1611,2025-09-13,Organic,Mobile,6,586
4864,112,2025-09-13,Organic,Desktop,7,306
4865,563,2025-09-13,Paid,Desktop,13,173
4866,1197,2025-09-13,Organic,Desktop,10,708
4867,593,2025-09-13,Organic,Desktop,7,698
4868,1800,2025-09-13,Organic,Desktop,2,485
4869,796,2025-09-13,Referral,Mobile,3,331
4870,506,2025-09-13,Organic,Desktop,13,396
4871,830,2025-09-13,Paid,Desktop,7,359
4872,246,2025-09-13,Social,Tablet,13,892
4873,1533,2025-09-13,Organic,Desktop,3,763
4874,839,2025-09-13,Referral,Desktop,11,470
4875,1901,2025-09-13,Referral,Desktop,6,836
4876,644,2025-09-13,Organic,Mobile,12,871
4877,567,2025-09-13,Paid,Mobile,15,293
4878,616,2025-09-13,Organic,Desktop,5,70
4879,802,2025-09-13,Social,Desktop,14,348
4880,179,2025-09-13,Paid,Mobile,10,429
4881,998,2025-09-13,Paid,Mobile,2,394
4882,975,2025-09-13,Organic,Desktop,7,601
4883,204,2025-09-13,Paid,Tablet,5,75
4884,730,2025-09-13,Organic,Tablet,6,770
4885,1019,2025-09-13,Social,Mobile,1,297
4886,9,2025-09-13,Paid,Desktop,14,531
4887,67,2025-09-13,Organic,Mobile,4,856
4888,1094,2025-09-13,Organic,Desktop,3,161
4889,158,2025-09-13,Paid,Tablet,14,90
4890,478,2025-09-13,Paid,Desktop,10,825
4891,243,2025-09-13,Paid,Mobile,12,316
4892,1653,2025-09-13,Referral,Tablet,2,712
4893,1268,2025-09-13,Organic,Tablet,7,613
4894,171,2025-09-13,Paid,Tablet,12,395
4895,621,2025-09-13,Social,Desktop,6,810
4896,1844,2025-09-13,Referral,Desktop,12,269
4897,301,2025-09-13,Referral,Mobile,14,266
4898,1257,2025-09-13,Paid,Desktop,3,694
4899,1055,2025-09-13,Organic,Mobile,6,838
4900,143,2025-09-13,Organic,Mobile,5,544
4901,1126,2025-09-13,Social,Desktop,10,576
4902,923,2025-09-13,Organic,Mobile,9,887
4903,1299,2025-09-13,Paid,Tablet,15,135
4904,1707,2025-09-13,Paid,Tablet,5,603
4905,683,2025-09-13,Referral,Mobile,14,750
4906,720,2025-09-13,Referral,Desktop,1,752
4907,143,2025-09-13,Paid,Desktop,6,234
4908,1361,2025-09-13,Social,Desktop,5,316
4909,1162,2025-09-13,Organic,Desktop,2,464
4910,1237,2025-09-13,Paid,Mobile,6,698
4911,1974,2025-09-13,Organic,Mobile,5,95
4912,1636,2025-09-13,Organic,Desktop,10,324
4913,270,2025-09-13,Referral,Desktop,12,435
4914,639,2025-09-13,Organic,Desktop,10,497
4915,1924,2025-09-13,Organic,Desktop,15,557
4916,1809,2025-09-13,Organic,Desktop,14,268
4917,1555,2025-09-13,Paid,Mobile,5,581
4918,737,2025-09-13,Paid,Desktop,14,433
4919,921,2025-09-13,Social,Desktop,5,227
4920,82,2025-09-13,Organic,Tablet,3,620
4921,1834,2025-09-13,Organic,Desktop,9,285
4922,39,2025-09-13,Organic,Mobile,2,483
4923,1438,2025-09-13,Organic,Desktop,2,442
4924,427,2025-09-13,Paid,Tablet,10,308
4925,643,2025-09-13,Social,Mobile,2,142
4926,1626,2025-09-13,Organic,Mobile,15,534
4927,1369,2025-09-13,Paid,Desktop,7,310
4928,653,2025-09-13,Paid,Mobile,8,680
4929,673,2025-09-13,Paid,Mobile,11,679
4930,1727,2025-09-13,Referral,Desktop,12,364
4931,1491,2025-09-13,Referral,Desktop,15,670
4932,1553,2025-09-13,Organic,Tablet,6,781
4933,1163,2025-09-13,Organic,Desktop,8,126
4934,1574,2025-09-13,Referral,Desktop,6,371
4935,1575,2025-09-13,Paid,Desktop,1,172
4936,1229,2025-09-13,Social,Mobile,10,73
4937,180,2025-09-13,Paid,Mobile,7,175
4938,1681,2025-09-13,Paid,Mobile,8,651
4939,700,2025-09-13,Social,Desktop,6,163
4940,966,2025-09-13,Organic,Desktop,10,691
4941,1145,2025-09-13,Paid,Mobile,13,328
4942,471,2025-09-13,Social,Desktop,3,535
4943,546,2025-09-13,Organic,Mobile,5,96
4944,653,2025-09-13,Social,Tablet,14,471
4945,181,2025-09-13,Social,Desktop,8,217
4946,1158,2025-09-13,Paid,Tablet,12,97
4947,708,2025-09-13,Paid,Mobile,8,278
4948,1228,2025-09-13,Social,Desktop,10,672
4949,1329,2025-09-13,Organic,Desktop,10,873
4950,993,2025-09-13,Organic,Mobile,1,745
4951,1713,2025-09-13,Organic,Desktop,13,745
4952,1617,2025-09-13,Paid,Desktop,8,185
4953,1755,2025-09-13,Organic,Mobile,14,721
4954,871,2025-09-13,Referral,Desktop,4,165
4955,971,2025-09-13,Organic,Desktop,2,352
4956,652,2025-09-13,Organic,Mobile,10,414
4957,1180,2025-09-13,Organic,Desktop,10,41
4958,413,2025-09-13,Paid,Desktop,3,754
4959,349,2025-09-13,Social,Desktop,14,206
4960,996,2025-09-13,Social,Mobile,1,639
4961,260,2025-09-13,Social,Desktop,2,230
4962,1027,2025-09-13,Organic,Desktop,14,300
4963,1757,2025-09-13,Paid,Desktop,15,811
4964,741,2025-09-13,Organic,Desktop,6,147
4965,1821,2025-09-13,Social,Desktop,15,426
4966,1029,2025-09-13,Organic,Mobile,7,712
4967,1559,2025-09-13,Organic,Mobile,5,428
4968,648,2025-09-13,Organic,Desktop,15,71
4969,1319,2025-09-13,Paid,Desktop,14,529
4970,1306,2025-09-13,Social,Tablet,9,835
4971,1107,2025-09-13,Organic,Mobile,5,611
4972,380,2025-09-13,Social,Desktop,4,529
4973,960,2025-09-13,Paid,Mobile,4,388
4974,995,2025-09-13,Referral,Desktop,9,93
4975,741,2025-09-13,Social,Desktop,13,499
4976,283,2025-09-13,Organic,Mobile,6,399
4977,157,2025-09-13,Organic,Desktop,3,123
4978,621,2025-09-13,Paid,Mobile,4,324
4979,796,2025-09-13,Organic,Mobile,2,291
4980,268,2025-09-13,Social,Mobile,7,262
4981,1224,2025-09-13,Paid,Desktop,13,700
4982,822,2025-09-13,Organic,Desktop,10,887
4983,1978,2025-09-13,Referral,Desktop,7,286
4984,476,2025-09-13,Social,Desktop,5,586
4985,1986,2025-09-13,Organic,Desktop,13,895
4986,1629,2025-09-13,Referral,Desktop,11,225
4987,1058,2025-09-13,Referral,Desktop,5,337
4988,1008,2025-09-13,Organic,Mobile,8,853
4989,671,2025-09-13,Organic,Tablet,6,448
4990,212,2025-09-13,Organic,Tablet,11,856
4991,367,2025-09-13,Organic,Tablet,15,781
4992,1417,2025-09-13,Social,Mobile,3,342
4993,463,2025-09-13,Organic,Tablet,10,195
4994,216,2025-09-13,Organic,Mobile,8,652
4995,1746,2025-09-13,Organic,Desktop,6,181
4996,639,2025-09-13,Social,Desktop,14,365
4997,534,2025-09-13,Organic,Mobile,15,252
4998,1389,2025-09-13,Organic,Mobile,14,209
4999,1061,2025-09-13,Paid,Mobile,4,230
5000,585,2025-09-13,Organic,Desktop,8,855
5001,844,2025-09-13,Social,Desktop,6,582
5002,1856,2025-09-13,Organic,Mobile,14,181
5003,1699,2025-09-13,Organic,Desktop,13,793
5004,1373,2025-09-13,Organic,Tablet,4,732
5005,1444,2025-09-13,Social,Mobile,12,825
5006,1936,2025-09-13,Social,Desktop,5,428
5007,267,2025-09-13,Paid,Desktop,4,492
5008,733,2025-09-13,Social,Desktop,7,760
5009,624,2025-09-13,Organic,Mobile,9,32
5010,393,2025-09-13,Paid,Desktop,13,45
5011,1562,2025-09-13,Paid,Desktop,5,895
5012,1529,2025-09-13,Paid,Desktop,3,128
5013,53,2025-09-13,Organic,Desktop,2,349
5014,1156,2025-09-13,Organic,Mobile,3,335
5015,873,2025-09-13,Social,Desktop,6,692
5016,1906,2025-09-13,Paid,Desktop,10,190
5017,803,2025-09-13,Social,Mobile,5,62
5018,63,2025-09-13,Referral,Desktop,4,703
5019,205,2025-09-13,Organic,Mobile,9,725
5020,276,2025-09-13,Paid,Mobile,1,217
5021,245,2025-09-13,Organic,Mobile,4,536
5022,1650,2025-09-13,Social,Desktop,7,697
5023,1316,2025-09-13,Organic,Desktop,12,548
5024,673,2025-09-13,Organic,Desktop,7,815
5025,1458,2025-09-13,Organic,Mobile,12,231
5026,685,2025-09-13,Social,Mobile,1,420
5027,856,2025-09-13,Paid,Mobile,12,342
5028,1877,2025-09-13,Referral,Desktop,2,831
5029,1690,2025-09-13,Organic,Desktop,12,650
5030,1417,2025-09-13,Paid,Mobile,11,477
5031,928,2025-09-13,Social,Desktop,15,713
5032,963,2025-09-13,Organic,Mobile,1,743
5033,279,2025-09-13,Social,Desktop,8,341
5034,1615,2025-09-13,Organic,Desktop,9,712
5035,1455,2025-09-13,Social,Desktop,14,206
5036,1529,2025-09-13,Organic,Desktop,15,675
5037,1052,2025-09-13,Social,Desktop,5,632
5038,274,2025-09-13,Organic,Desktop,6,499
5039,1876,2025-09-13,Referral,Tablet,12,401
5040,400,2025-09-13,Organic,Mobile,12,301
5041,1613,2025-09-13,Organic,Desktop,7,86
5042,1189,2025-09-13,Organic,Desktop,12,536
5043,339,2025-09-13,Organic,Desktop,13,196
5044,1170,2025-09-13,Social,Mobile,3,600
5045,399,2025-09-13,Organic,Mobile,13,588
5046,1103,2025-09-13,Organic,Tablet,1,764
5047,1255,2025-09-13,Social,Mobile,4,736
5048,236,2025-09-13,Organic,Mobile,2,186
5049,473,2025-09-13,Referral,Desktop,14,747
5050,760,2025-09-13,Paid,Mobile,10,423
5051,397,2025-09-13,Social,Mobile,4,92
5052,1860,2025-09-13,Organic,Mobile,14,242
5053,454,2025-09-13,Organic,Desktop,15,428
5054,130,2025-09-13,Paid,Desktop,1,831
5055,1897,2025-09-13,Organic,Mobile,6,526
5056,708,2025-09-13,Referral,Desktop,15,577
5057,901,2025-09-13,Paid,Mobile,3,698
5058,1963,2025-09-13,Organic,Mobile,12,393
5059,627,2025-09-13,Social,Mobile,12,561
5060,129,2025-09-13,Organic,Mobile,12,717
5061,741,2025-09-13,Paid,Desktop,2,66
5062,919,2025-09-13,Organic,Desktop,15,538
5063,1444,2025-09-13,Organic,Mobile,13,598
5064,639,2025-09-13,Organic,Desktop,13,476
5065,1565,2025-09-13,Referral,Desktop,4,697
5066,1335,2025-09-13,Paid,Desktop,11,276
5067,481,2025-09-13,Social,Desktop,8,370
5068,290,2025-09-13,Paid,Desktop,15,534
5069,1083,2025-09-13,Paid,Desktop,3,795
5070,1324,2025-09-13,Referral,Desktop,8,843
5071,542,2025-09-13,Social,Mobile,14,599
5072,749,2025-09-13,Organic,Desktop,14,660
5073,139,2025-09-13,Organic,Mobile,11,674
5074,1536,2025-09-13,Organic,Desktop,2,221
5075,693,2025-09-13,Paid,Mobile,12,395
5076,1192,2025-09-13,Paid,Mobile,15,761
5077,1396,2025-09-13,Paid,Mobile,2,569
5078,656,2025-09-13,Organic,Mobile,12,886
5079,1015,2025-09-13,Paid,Mobile,12,660
5080,349,2025-09-13,Paid,Mobile,14,193
5081,624,2025-09-13,Organic,Mobile,4,843
5082,1993,2025-09-13,Social,Desktop,8,634
5083,332,2025-09-13,Organic,Desktop,7,242
5084,1170,2025-09-13,Organic,Mobile,6,415
5085,1511,2025-09-13,Organic,Desktop,15,323
5086,711,2025-09-13,Organic,Mobile,3,94
5087,1861,2025-09-13,Organic,Desktop,3,796
5088,1250,2025-09-13,Organic,Desktop,1,493
5089,1214,2025-09-13,Referral,Tablet,1,597
5090,1229,2025-09-13,Paid,Desktop,5,391
5091,1678,2025-09-13,Referral,Desktop,9,492
5092,1760,2025-09-13,Paid,Desktop,3,846
5093,1150,2025-09-13,Organic,Mobile,5,346
5094,1069,2025-09-13,Organic,Mobile,2,527
5095,952,2025-09-13,Referral,Mobile,2,702
5096,1075,2025-09-13,Paid,Mobile,2,103
5097,1471,2025-09-13,Paid,Mobile,4,173
5098,1553,2025-09-13,Paid,Mobile,3,593
5099,232,2025-09-13,Social,Tablet,6,34
5100,1893,2025-09-13,Referral,Mobile,4,215
5101,1985,2025-09-13,Paid,Mobile,9,135
5102,1264,2025-09-13,Social,Tablet,12,672
5103,52,2025-09-13,Organic,Desktop,2,632
5104,1470,2025-09-13,Paid,Desktop,5,150
5105,1823,2025-09-13,Organic,Desktop,7,796
5106,1548,2025-09-13,Social,Mobile,5,418
5107,35,2025-09-13,Organic,Mobile,10,310
5108,674,2025-09-13,Organic,Desktop,7,752
5109,1391,2025-09-13,Organic,Desktop,12,96
5110,480,2025-09-13,Social,Desktop,4,538
5111,1693,2025-09-13,Paid,Desktop,14,43
5112,1817,2025-09-13,Paid,Desktop,11,326
5113,277,2025-09-13,Paid,Mobile,1,212
5114,633,2025-09-13,Paid,Mobile,1,406
5115,1477,2025-09-13,Organic,Desktop,5,876
5116,57,2025-09-13,Referral,Desktop,6,151
5117,1408,2025-09-13,Social,Mobile,4,542
5118,1475,2025-09-13,Organic,Desktop,7,277
5119,1357,2025-09-13,Referral,Desktop,2,115
5120,489,2025-09-13,Organic,Mobile,14,407
5121,75,2025-09-13,Organic,Desktop,9,158
5122,964,2025-09-13,Paid,Desktop,8,471
5123,906,2025-09-13,Organic,Desktop,7,327
5124,564,2025-09-13,Social,Mobile,7,195
5125,206,2025-09-13,Organic,Desktop,4,151
5126,976,2025-09-13,Organic,Tablet,2,50
5127,1817,2025-09-13,Organic,Mobile,12,648
5128,1529,2025-09-13,Referral,Desktop,5,737
5129,470,2025-09-13,Organic,Mobile,8,89
5130,1760,2025-09-13,Social,Desktop,13,896
5131,311,2025-09-13,Referral,Mobile,13,414
5132,1700,2025-09-13,Referral,Mobile,13,385
5133,28,2025-09-13,Referral,Mobile,3,312
5134,1187,2025-09-13,Organic,Mobile,4,599
5135,704,2025-09-13,Social,Desktop,6,54
5136,1092,2025-09-13,Organic,Desktop,7,643
5137,1394,2025-09-13,Social,Mobile,14,459
5138,176,2025-09-13,Paid,Desktop,4,164
5139,513,2025-09-13,Paid,Mobile,5,824
5140,1078,2025-09-13,Paid,Desktop,13,87
5141,1568,2025-09-13,Organic,Desktop,12,801
5142,1079,2025-09-13,Referral,Tablet,9,329
5143,267,2025-09-13,Organic,Mobile,10,419
5144,403,2025-09-13,Social,Mobile,5,332
5145,1325,2025-09-13,Organic,Mobile,2,335
5146,1942,2025-09-13,Organic,Desktop,12,186
5147,869,2025-09-13,Paid,Mobile,6,830
5148,1201,2025-09-13,Paid,Mobile,14,710
5149,1916,2025-09-13,Organic,Mobile,2,560
5150,1864,2025-09-13,Referral,Mobile,6,628
5151,1340,2025-09-13,Referral,Tablet,6,529
5152,1947,2025-09-13,Organic,Desktop,8,70
5153,723,2025-09-13,Referral,Mobile,13,686
5154,1573,2025-09-13,Organic,Desktop,15,884
5155,29,2025-09-13,Paid,Desktop,1,596
5156,744,2025-09-13,Organic,Mobile,7,216
5157,484,2025-09-13,Organic,Mobile,5,207
5158,554,2025-09-13,Paid,Mobile,10,281
5159,1601,2025-09-13,Organic,Desktop,8,386
5160,183,2025-09-13,Social,Mobile,6,571
5161,675,2025-09-13,Paid,Mobile,14,149
5162,798,2025-09-13,Social,Mobile,5,510
5163,234,2025-09-13,Social,Mobile,10,806
5164,1044,2025-09-13,Social,Desktop,10,877
5165,186,2025-09-13,Organic,Desktop,7,593
5166,687,2025-09-13,Paid,Desktop,13,264
5167,43,2025-09-13,Referral,Desktop,15,880
5168,238,2025-09-13,Social,Desktop,8,788
5169,83,2025-09-13,Organic,Desktop,3,169
5170,203,2025-09-13,Social,Tablet,12,122
5171,1177,2025-09-13,Organic,Mobile,10,50
5172,1373,2025-09-13,Social,Desktop,15,454
5173,158,2025-09-13,Social,Mobile,9,430
5174,1551,2025-09-13,Paid,Desktop,6,180
5175,1922,2025-09-13,Social,Desktop,2,61
5176,152,2025-09-13,Referral,Mobile,7,298
5177,1479,2025-09-13,Organic,Desktop,14,565
5178,957,2025-09-13,Organic,Desktop,11,662
5179,986,2025-09-13,Paid,Desktop,11,813
5180,1464,2025-09-13,Organic,Desktop,9,757
5181,766,2025-09-13,Paid,Mobile,2,217
5182,1863,2025-09-13,Social,Desktop,10,566
5183,1561,2025-09-13,Referral,Mobile,4,682
5184,1447,2025-09-13,Referral,Mobile,7,688
5185,266,2025-09-13,Organic,Mobile,12,135
5186,1311,2025-09-13,Organic,Mobile,8,83
5187,570,2025-09-13,Referral,Tablet,7,547
5188,1575,2025-09-13,Organic,Tablet,14,892
5189,168,2025-09-13,Paid,Mobile,10,832
5190,106,2025-09-13,Social,Desktop,5,449
5191,1939,2025-09-13,Referral,Mobile,15,122
5192,1973,2025-09-13,Organic,Desktop,9,647
5193,1140,2025-09-13,Paid,Desktop,14,255
5194,538,2025-09-13,Organic,Desktop,3,746
5195,49,2025-09-13,Referral,Tablet,13,644
5196,35,2025-09-13,Organic,Mobile,15,44
5197,757,2025-09-13,Paid,Mobile,14,611
5198,204,2025-09-13,Paid,Desktop,14,105
5199,1301,2025-09-13,Paid,Desktop,8,175
5200,746,2025-09-13,Organic,Desktop,9,769
5201,1384,2025-09-13,Paid,Desktop,11,300
5202,1293,2025-09-13,Paid,Desktop,11,562
5203,1458,2025-09-13,Social,Mobile,8,334
5204,857,2025-09-13,Organic,Mobile,9,442
5205,559,2025-09-13,Social,Desktop,8,213
5206,1011,2025-09-13,Social,Tablet,14,382
5207,175,2025-09-13,Paid,Desktop,13,155
5208,129,2025-09-13,Organic,Desktop,7,669
5209,1861,2025-09-13,Social,Mobile,4,522
