conversion_id,user_id,campaign_id,conversion_date,revenue,conversion_type
3063,411,13,2025-10-02,177.25,Download
3064,1744,15,2025-09-18,368.14,Download
3065,963,6,2025-10-03,131.94,Purchase
3066,860,9,2025-09-26,484.31,Purchase
3067,1115,4,2025-09-22,433.26,Purchase
3068,1709,7,2025-10-01,105.25,Purchase
3069,147,12,2025-09-15,177.66,Signup
3070,147,3,2025-09-18,37.07,Purchase
3071,1544,10,2025-09-28,94.06,Download
3072,789,11,2025-09-16,52.41,Purchase
3073,1974,3,2025-09-29,61.84,Signup
3074,1748,10,2025-09-17,111.73,Download
3075,1270,12,2025-09-23,320.46,Purchase
3076,560,15,2025-09-24,163.74,Signup
3077,632,3,2025-09-16,409.71,Purchase
3078,601,9,2025-09-24,416.93,Purchase
3079,326,8,2025-09-17,172.26,Purchase
3080,502,1,2025-09-15,225.36,Download
3081,379,2,2025-09-29,442.67,Purchase
3082,844,8,2025-09-13,219.45,Signup
3083,1634,10,2025-10-02,49.63,Purchase
3084,1110,8,2025-09-14,273.41,Purchase
3085,487,4,2025-09-15,488.16,Purchase
3086,165,11,2025-10-02,39.76,Signup
3087,917,14,2025-09-16,133.89,Purchase
3088,1235,1,2025-09-14,393.21,Purchase
3089,1076,11,2025-09-27,442.58,Purchase
3090,550,8,2025-09-21,326.86,Signup
3091,891,9,2025-09-17,65.14,Purchase
3092,1162,2,2025-10-01,284.51,Purchase
3093,489,1,2025-09-14,21.73,Signup
3094,1140,14,2025-09-23,399.82,Purchase
3095,878,15,2025-09-21,270.86,Signup
3096,654,13,2025-09-13,230.59,Purchase
3097,1902,7,2025-09-16,189.41,Purchase
3098,422,9,2025-09-13,282.66,Download
3099,883,5,2025-09-27,231.55,Purchase
3100,1549,14,2025-09-16,482.69,Purchase
3101,1250,15,2025-09-27,316.98,Purchase
3102,350,2,2025-10-04,433.47,Signup
3103,148,2,2025-09-19,53.03,Signup
3104,1891,10,2025-09-29,77.87,Signup
3105,754,8,2025-09-22,489.67,Purchase
3106,340,5,2025-09-20,429.44,Download
3107,61,10,2025-09-24,118.14,Purchase
3108,1339,3,2025-09-28,264.1,Download
3109,819,1,2025-09-22,53.73,Download
3110,754,6,2025-09-27,474.75,Purchase
3111,1685,12,2025-09-22,50.92,Signup
3112,1903,15,2025-09-26,464.02,Purchase
3113,1020,6,2025-10-01,338.87,Purchase
3114,1991,14,2025-09-21,197.17,Purchase
3115,523,5,2025-09-13,422.28,Purchase
3116,1587,14,2025-09-15,40.48,Download
3117,799,2,2025-09-28,494.85,Purchase
3118,1303,15,2025-09-25,432.98,Purchase
3119,411,8,2025-09-17,248.17,Purchase
3120,751,3,2025-09-18,164.49,Purchase
3121,1344,3,2025-09-18,347.0,Purchase
3122,209,15,2025-09-19,179.66,Purchase
3123,778,6,2025-09-25,170.75,Signup
3124,965,15,2025-09-18,157.15,Purchase
3125,1541,1,2025-09-24,388.25,Download
3126,289,2,2025-10-01,10.9,Signup
3127,1382,6,2025-10-04,314.01,Purchase
3128,840,4,2025-09-19,376.33,Signup
3129,346,7,2025-09-17,435.3,Purchase
3130,459,1,2025-09-22,467.81,Purchase
3131,821,5,2025-09-13,163.78,Purchase
3132,821,3,2025-10-08,340.17,Signup
3133,1774,2,2025-10-05,93.42,Purchase
3134,246,6,2025-10-02,133.57,Purchase
3135,1764,11,2025-09-16,474.49,Purchase
3136,1254,5,2025-09-23,474.36,Purchase
3137,155,2,2025-09-18,372.35,Purchase
3138,1815,4,2025-09-15,171.13,Signup
3139,753,8,2025-09-14,257.57,Download
3140,569,5,2025-09-23,435.23,Purchase
3141,986,1,2025-09-24,285.52,Signup
3142,1767,13,2025-10-02,208.44,Signup
3143,356,3,2025-09-29,453.09,Signup
3144,1750,2,2025-09-27,271.64,Purchase
3145,1323,1,2025-09-17,229.4,Purchase
3146,862,11,2025-09-14,189.48,Purchase
3147,1674,5,2025-09-28,10.36,Purchase
3148,1139,11,2025-10-07,59.87,Purchase
3149,1262,12,2025-09-22,72.25,Purchase
3150,1193,7,2025-09-30,102.48,Download
3151,640,3,2025-10-03,497.16,Signup
3152,1664,8,2025-09-15,220.08,Purchase
3153,1982,12,2025-09-22,60.25,Download
3154,1374,11,2025-09-13,17.91,Purchase
3155,752,10,2025-10-05,132.73,Signup
3156,695,6,2025-09-24,471.01,Purchase
3157,1335,1,2025-09-21,484.95,Signup
3158,189,8,2025-09-16,255.0,Signup
3159,1903,8,2025-09-17,303.7,Purchase
3160,1675,6,2025-09-15,321.11,Download
3161,1846,2,2025-10-02,160.19,Purchase
3162,1494,9,2025-09-19,448.24,Purchase
3163,1944,6,2025-09-25,56.17,Purchase
3164,827,2,2025-09-24,462.3,Purchase
3165,907,13,2025-09-24,102.66,Purchase
3166,1923,6,2025-10-02,286.69,Purchase
3167,845,3,2025-10-06,432.73,Purchase
3168,1215,11,2025-09-28,104.04,Download
3169,709,10,2025-10-06,199.73,Purchase
3170,63,14,2025-09-19,12.76,Purchase
3171,1112,3,2025-09-14,77.54,Signup
3172,1552,3,2025-09-16,48.29,Purchase
3173,830,7,2025-09-19,474.9,Purchase
3174,734,1,2025-09-22,274.61,Purchase
3175,1631,9,2025-09-21,461.29,Purchase
3176,1655,15,2025-09-23,158.71,Purchase
3177,1343,15,2025-09-14,26.61,Purchase
3178,1384,10,2025-10-02,145.58,Purchase
3179,33,11,2025-09-25,259.62,Purchase
3180,1558,3,2025-09-25,180.07,Purchase
3181,132,6,2025-09-18,126.77,Purchase
3182,144,12,2025-09-23,96.12,Purchase
3183,1529,14,2025-09-16,358.76,Purchase
3184,1595,13,2025-10-02,118.39,Download
3185,186,1,2025-09-14,76.72,Purchase
3186,1683,1,2025-09-14,82.32,Purchase
3187,674,4,2025-09-14,424.23,Purchase
3188,1905,14,2025-09-23,81.94,Signup
3189,1650,14,2025-09-21,201.48,Purchase
3190,711,13,2025-09-23,146.38,Purchase
3191,1429,10,2025-10-02,453.09,Purchase
3192,1476,3,2025-10-01,148.34,Download
3193,1619,14,2025-09-23,115.21,Purchase
3194,1880,12,2025-09-15,490.89,Signup
3195,366,14,2025-09-25,181.15,Purchase
3196,1313,10,2025-09-20,386.91,Signup
3197,1426,11,2025-10-01,289.39,Purchase
3198,1099,11,2025-09-23,136.55,Purchase
3199,1981,8,2025-09-14,37.36,Purchase
3200,1027,4,2025-09-19,14.39,Purchase
3201,940,15,2025-09-13,319.3,Purchase
3202,349,7,2025-10-01,40.01,Purchase
3203,1793,7,2025-09-22,280.22,Purchase
3204,1190,7,2025-09-24,461.39,Purchase
3205,1825,15,2025-09-29,360.63,Purchase
3206,1183,2,2025-09-16,132.83,Purchase
3207,8,4,2025-09-23,283.32,Purchase
3208,659,12,2025-09-18,312.78,Purchase
3209,1967,8,2025-09-18,426.9,Purchase
3210,192,5,2025-09-21,24.35,Signup
3211,167,2,2025-09-28,55.52,Download
3212,1345,14,2025-09-17,424.3,Purchase
3213,1495,9,2025-09-23,182.94,Purchase
3214,696,6,2025-09-14,341.08,Purchase
3215,1494,1,2025-09-16,307.66,Signup
3216,1435,8,2025-09-19,345.88,Purchase
3217,343,6,2025-09-15,131.82,Purchase
3218,595,4,2025-09-23,208.35,Download
3219,540,6,2025-09-21,317.27,Purchase
3220,1972,10,2025-10-10,483.63,Purchase
3221,1557,14,2025-09-16,415.77,Purchase
3222,1882,13,2025-09-26,321.23,Signup
3223,1032,8,2025-09-17,326.89,Purchase
3224,481,13,2025-09-23,181.55,Download
3225,906,10,2025-10-06,100.18,Signup
3226,767,5,2025-09-16,87.12,Download
3227,710,10,2025-10-09,337.28,Signup
3228,650,13,2025-09-28,86.05,Signup
3229,815,13,2025-09-17,133.09,Signup
3230,293,11,2025-09-27,312.72,Purchase
3231,1628,9,2025-09-19,27.37,Purchase
3232,35,8,2025-09-13,11.81,Signup
3233,893,8,2025-09-19,136.94,Purchase
3234,703,9,2025-09-14,82.11,Purchase
3235,988,10,2025-10-01,36.26,Purchase
3236,1088,11,2025-09-26,353.15,Download
3237,872,6,2025-09-29,234.11,Purchase
3238,611,12,2025-09-16,32.18,Signup
3239,1044,7,2025-10-10,204.07,Purchase
3240,217,4,2025-09-14,196.38,Purchase
3241,1343,4,2025-09-16,140.88,Purchase
3242,1278,12,2025-09-22,149.98,Download
3243,1805,4,2025-09-19,463.46,Download
3244,1847,4,2025-09-19,234.35,Purchase
3245,711,10,2025-09-27,266.18,Purchase
3246,1155,4,2025-09-22,115.89,Signup
3247,1820,9,2025-09-18,287.26,Download
3248,1776,5,2025-09-26,279.26,Purchase
3249,1712,1,2025-09-13,305.02,Signup
3250,230,7,2025-10-10,418.66,Signup
3251,1751,3,2025-09-16,406.86,Purchase
3252,143,12,2025-09-16,32.38,Signup
3253,338,12,2025-09-15,446.37,Download
3254,870,9,2025-09-27,333.9,Purchase
3255,136,4,2025-09-14,43.97,Purchase
3256,390,11,2025-10-04,305.74,Purchase
3257,886,2,2025-09-16,294.19,Download
3258,388,5,2025-09-14,132.5,Purchase
3259,399,11,2025-10-07,330.11,Purchase
3260,1255,3,2025-10-05,339.6,Download
3261,1395,15,2025-09-25,180.32,Signup
3262,762,4,2025-09-13,131.53,Purchase
3263,1649,5,2025-09-16,58.77,Purchase
3264,1318,7,2025-09-17,319.48,Signup
3265,430,9,2025-09-23,392.9,Purchase
3266,1167,3,2025-09-25,43.13,Purchase
3267,1178,15,2025-09-24,492.86,Purchase
3268,556,12,2025-09-18,37.71,Purchase
3269,268,15,2025-09-24,132.99,Purchase
3270,1985,9,2025-09-15,476.71,Purchase
3271,995,3,2025-09-15,392.39,Download
3272,1512,11,2025-10-03,210.9,Purchase
3273,314,8,2025-09-18,240.31,Purchase
3274,1034,6,2025-10-02,281.14,Purchase
3275,632,12,2025-09-15,450.77,Purchase
3276,1425,15,2025-09-25,56.74,Purchase
3277,1764,4,2025-09-14,214.73,Purchase
3278,1024,4,2025-09-23,415.35,Purchase
3279,1665,4,2025-09-21,187.4,Purchase
3280,1038,9,2025-09-20,91.65,Purchase
3281,458,5,2025-09-27,339.21,Purchase
3282,1443,9,2025-09-15,347.08,Signup
3283,355,2,2025-09-29,177.51,Purchase
3284,1946,11,2025-10-05,307.39,Signup
3285,44,7,2025-09-19,441.11,Download
3286,1374,9,2025-09-25,155.64,Purchase
3287,884,10,2025-09-13,120.76,Download
3288,1576,1,2025-09-19,124.94,Purchase
3289,819,14,2025-09-26,60.3,Purchase
3290,1020,4,2025-09-24,192.16,Purchase
3291,1691,6,2025-09-30,101.23,Purchase
3292,647,11,2025-09-19,265.83,Purchase
3293,60,9,2025-09-23,321.86,Purchase
3294,1827,6,2025-09-16,207.98,Purchase
3295,363,5,2025-09-17,451.26,Purchase
3296,717,6,2025-09-22,480.31,Signup
3297,1444,8,2025-09-14,116.65,Purchase
3298,816,11,2025-09-25,419.45,Purchase
3299,1678,14,2025-09-26,443.77,Purchase
3300,1628,13,2025-09-23,130.56,Signup
3301,1005,14,2025-09-22,379.6,Purchase
3302,1940,5,2025-09-18,161.0,Signup
3303,1940,8,2025-09-22,140.39,Purchase
3304,256,8,2025-09-15,45.7,Purchase
3305,625,10,2025-10-04,477.78,Purchase
3306,493,9,2025-09-15,271.26,Purchase
3307,572,6,2025-09-13,478.63,Download
3308,378,10,2025-10-08,46.74,Signup
3309,502,4,2025-09-15,236.17,Purchase
3310,1863,10,2025-09-16,203.64,Signup
3311,1033,3,2025-10-02,184.51,Purchase
3312,172,1,2025-09-21,364.81,Signup
3313,1691,13,2025-09-20,219.09,Purchase
3314,320,10,2025-09-15,60.2,Purchase
3315,1705,12,2025-09-19,321.94,Purchase
3316,1666,15,2025-09-17,382.77,Purchase
3317,500,4,2025-09-22,374.5,Signup
3318,1948,8,2025-09-20,247.91,Purchase
3319,508,1,2025-09-22,308.02,Signup
3320,535,2,2025-09-25,134.73,Signup
3321,1285,11,2025-09-15,154.01,Signup
3322,374,13,2025-10-03,369.06,Purchase
3323,103,5,2025-09-19,237.51,Signup
3324,646,11,2025-09-27,247.77,Signup
3325,869,6,2025-09-24,139.02,Purchase
3326,1514,6,2025-09-24,109.61,Purchase
3327,142,15,2025-09-21,34.66,Purchase
3328,1683,7,2025-09-16,386.67,Download
3329,1661,10,2025-09-15,112.98,Purchase
3330,917,15,2025-09-21,338.23,Purchase
3331,1219,1,2025-09-14,221.23,Signup
3332,1766,14,2025-09-16,371.73,Signup
3333,316,14,2025-09-25,69.28,Signup
3334,1436,4,2025-09-15,480.07,Purchase
3335,1181,2,2025-10-04,320.96,Purchase
3336,682,1,2025-09-17,56.04,Signup
3337,1569,8,2025-09-13,469.2,Purchase
3338,1305,9,2025-09-21,437.08,Purchase
3339,578,10,2025-10-09,124.3,Signup
3340,461,11,2025-09-27,45.67,Purchase
3341,547,5,2025-09-23,107.9,Download
3342,320,9,2025-09-19,391.52,Purchase
3343,1952,11,2025-09-27,54.24,Purchase
3344,295,12,2025-09-21,419.52,Purchase
3345,1766,13,2025-09-20,443.86,Purchase
3346,689,7,2025-09-23,110.51,Download
3347,1198,12,2025-09-17,471.5,Signup
3348,1677,7,2025-09-25,34.2,Purchase
3349,1421,4,2025-09-17,350.45,Purchase
3350,311,14,2025-09-23,177.98,Purchase
3351,1942,4,2025-09-22,479.39,Signup
3352,1859,6,2025-09-25,108.17,Purchase
3353,1297,15,2025-09-23,192.59,Purchase
3354,48,13,2025-09-23,375.6,Signup
3355,65,1,2025-09-19,349.43,Purchase
3356,735,8,2025-09-16,133.58,Signup
3357,130,9,2025-09-18,124.29,Purchase
3358,663,6,2025-10-05,13.8,Signup
3359,298,13,2025-09-14,168.91,Purchase
3360,530,9,2025-09-24,246.77,Purchase
3361,274,15,2025-09-24,84.03,Purchase
3362,860,3,2025-10-04,437.97,Purchase
3363,549,2,2025-09-20,12.07,Purchase
3364,1742,8,2025-09-21,250.34,Purchase
3365,1909,11,2025-10-04,100.98,Download
3366,1981,3,2025-10-08,173.4,Download
3367,1822,2,2025-09-29,483.02,Signup
3368,1861,5,2025-09-28,474.02,Download
3369,308,7,2025-10-05,248.14,Purchase
3370,644,10,2025-09-29,218.21,Purchase
3371,1260,12,2025-09-21,409.32,Download
3372,140,3,2025-09-22,234.81,Signup
3373,1994,4,2025-09-24,376.47,Signup
3374,1129,6,2025-09-19,29.23,Purchase
3375,1017,10,2025-09-18,205.67,Download
3376,385,6,2025-09-23,93.82,Signup
3377,572,11,2025-09-27,148.32,Purchase
3378,447,14,2025-09-14,232.84,Purchase
3379,1415,14,2025-09-25,321.05,Signup
3380,273,4,2025-09-17,295.47,Purchase
3381,654,8,2025-09-18,205.0,Signup
3382,676,1,2025-09-17,385.67,Purchase
3383,1411,12,2025-09-17,375.67,Download
3384,1808,13,2025-09-27,395.05,Download
3385,1136,10,2025-09-23,446.56,Signup
3386,580,1,2025-09-24,176.29,Purchase
3387,752,6,2025-10-03,295.88,Purchase
3388,307,4,2025-09-20,84.65,Purchase
3389,1445,6,2025-09-22,228.88,Signup
3390,597,2,2025-09-30,265.11,Signup
3391,740,4,2025-09-13,225.89,Purchase
3392,1418,15,2025-09-27,167.6,Download
3393,330,6,2025-09-23,89.36,Purchase
3394,1445,3,2025-09-28,249.13,Purchase
3395,134,4,2025-09-21,445.15,Purchase
3396,1172,14,2025-09-17,467.96,Download
3397,305,2,2025-10-05,295.84,Signup
3398,172,6,2025-09-26,286.84,Purchase
3399,1153,6,2025-09-19,370.24,Purchase
3400,1771,7,2025-09-18,214.22,Purchase
3401,1487,13,2025-09-28,86.94,Purchase
3402,620,1,2025-09-19,374.47,Signup
3403,679,3,2025-10-06,121.86,Purchase
3404,524,7,2025-10-08,465.79,Signup
3405,1217,4,2025-09-19,467.48,Purchase
3406,891,14,2025-09-19,46.51,Signup
3407,933,7,2025-09-25,227.12,Signup
3408,1040,1,2025-09-13,15.25,Purchase
3409,1072,6,2025-09-25,240.64,Signup
3410,698,10,2025-09-14,77.95,Purchase
3411,163,12,2025-09-16,110.4,Download
3412,1343,5,2025-09-25,57.85,Purchase
3413,1009,3,2025-10-08,138.12,Purchase
3414,395,7,2025-09-30,463.11,Download
3415,314,12,2025-09-15,440.6,Purchase
3416,717,13,2025-10-02,356.14,Download
3417,10,2,2025-09-23,158.46,Purchase
3418,328,14,2025-09-17,363.16,Purchase
3419,1659,4,2025-09-14,160.18,Signup
3420,1323,7,2025-09-19,194.23,Purchase
3421,1599,5,2025-09-26,243.77,Signup
3422,855,8,2025-09-13,383.09,Purchase
3423,1237,3,2025-10-04,39.96,Purchase
3424,300,1,2025-09-14,397.15,Signup
3425,828,5,2025-09-14,187.7,Purchase
3426,1751,9,2025-09-19,82.36,Download
3427,562,6,2025-09-21,150.77,Purchase
3428,465,8,2025-09-16,81.77,Signup
3429,126,6,2025-09-22,496.1,Purchase
3430,340,1,2025-09-13,91.42,Purchase
3431,858,1,2025-09-18,454.29,Purchase
3432,506,4,2025-09-21,345.66,Purchase
3433,855,6,2025-10-02,176.69,Purchase
3434,571,7,2025-09-17,328.84,Purchase
3435,1932,1,2025-09-18,281.29,Purchase
3436,702,6,2025-09-21,156.74,Signup
3437,1022,12,2025-09-14,58.73,Signup
3438,349,8,2025-09-16,332.11,Purchase
3439,1413,3,2025-10-08,230.22,Purchase
3440,1590,1,2025-09-22,393.54,Download
3441,1563,8,2025-09-14,205.52,Purchase
3442,1340,1,2025-09-23,128.96,Purchase
3443,1668,11,2025-09-29,31.85,Signup
3444,1414,9,2025-09-27,451.11,Purchase
3445,1130,14,2025-09-15,425.79,Download
3446,1946,10,2025-10-07,363.13,Purchase
3447,1082,14,2025-09-14,300.72,Purchase
3448,704,6,2025-09-23,187.67,Purchase
3449,223,2,2025-09-30,268.58,Download
3450,672,13,2025-09-16,225.34,Signup
3451,166,11,2025-09-29,202.41,Signup
3452,596,14,2025-09-26,60.62,Signup
3453,1913,5,2025-09-19,82.64,Purchase
3454,51,2,2025-09-17,124.99,Purchase
3455,1457,10,2025-10-01,17.57,Purchase
3456,1761,2,2025-10-04,84.49,Purchase
3457,1164,2,2025-09-29,89.78,Purchase
3458,188,10,2025-09-25,383.43,Purchase
3459,1353,10,2025-09-13,256.08,Signup
3460,39,15,2025-09-19,461.06,Signup
3461,803,14,2025-09-19,10.55,Purchase
3462,881,9,2025-09-22,155.21,Signup
3463,615,13,2025-09-26,202.72,Download
3464,1522,9,2025-09-21,141.44,Purchase
3465,1003,14,2025-09-22,172.72,Purchase
3466,53,10,2025-09-15,200.96,Signup
3467,1611,13,2025-10-01,52.85,Signup
3468,98,6,2025-10-01,309.88,Purchase
3469,1603,7,2025-09-17,488.57,Purchase
3470,947,6,2025-09-13,20.41,Purchase
3471,284,7,2025-10-02,258.44,Purchase
3472,1299,13,2025-10-02,38.7,Signup
3473,1332,13,2025-10-03,144.34,Signup
3474,1240,14,2025-09-22,199.94,Purchase
3475,1264,7,2025-09-30,316.9,Purchase
3476,830,6,2025-09-15,228.47,Signup
3477,1374,8,2025-09-20,78.48,Purchase
3478,889,5,2025-09-16,371.93,Purchase
3479,1442,7,2025-09-13,362.34,Purchase
3480,1081,12,2025-09-19,22.75,Download
3481,1247,3,2025-09-16,46.38,Download
3482,432,11,2025-09-27,361.25,Purchase
3483,1456,14,2025-09-25,372.8,Download
3484,761,13,2025-09-23,56.55,Purchase
3485,1226,1,2025-09-17,226.99,Purchase
3486,1636,8,2025-09-17,112.94,Purchase
3487,127,7,2025-09-22,189.17,Purchase
3488,632,13,2025-09-13,39.07,Download
3489,1330,13,2025-09-28,442.5,Purchase
3490,213,2,2025-09-26,359.75,Purchase
3491,1074,9,2025-09-23,122.64,Signup
3492,187,9,2025-09-22,215.86,Signup
3493,785,13,2025-09-26,224.08,Purchase
3494,867,14,2025-09-24,133.35,Purchase
3495,788,9,2025-09-24,56.46,Purchase
3496,1430,1,2025-09-15,222.98,Purchase
3497,1723,11,2025-09-14,121.32,Purchase
3498,1462,2,2025-09-16,171.9,Signup
3499,718,2,2025-09-16,91.94,Signup
3500,487,3,2025-10-04,23.07,Purchase
3501,605,1,2025-09-17,53.77,Purchase
3502,1171,11,2025-09-21,151.42,Purchase
3503,21,12,2025-09-18,331.99,Purchase
3504,1679,4,2025-09-22,378.57,Purchase
3505,1680,7,2025-09-26,39.79,Purchase
3506,1803,8,2025-09-22,82.61,Purchase
3507,1654,8,2025-09-18,183.89,Download
3508,1002,10,2025-10-04,230.97,Download
3509,1498,7,2025-09-28,251.45,Download
3510,1163,1,2025-09-17,444.74,Purchase
3511,542,12,2025-09-21,161.96,Signup
3512,1681,6,2025-09-24,477.9,Purchase
3513,20,7,2025-09-29,309.73,Purchase
3514,260,15,2025-09-16,245.42,Download
3515,1390,15,2025-09-22,332.68,Download
3516,256,2,2025-10-09,359.72,Purchase
3517,1477,2,2025-09-29,250.96,Purchase
3518,901,4,2025-09-24,355.11,Purchase
3519,58,13,2025-09-14,74.04,Purchase
3520,295,8,2025-09-21,146.11,Purchase
3521,1697,9,2025-09-13,287.66,Purchase
3522,1709,11,2025-09-13,320.99,Signup
3523,1307,12,2025-09-19,473.36,Purchase
3524,343,6,2025-09-24,316.56,Purchase
3525,1347,14,2025-09-13,424.12,Signup
3526,1742,15,2025-09-21,494.53,Signup
3527,674,8,2025-09-17,249.11,Signup
3528,1748,5,2025-09-16,446.3,Purchase
3529,8,5,2025-09-17,69.09,Download
3530,796,2,2025-09-16,420.75,Signup
3531,1693,6,2025-10-01,272.8,Purchase
3532,1082,4,2025-09-24,297.17,Purchase
3533,1774,10,2025-09-28,84.4,Purchase
3534,992,3,2025-10-07,122.42,Purchase
3535,952,10,2025-10-09,381.2,Purchase
3536,1221,14,2025-09-25,49.61,Signup
3537,1378,9,2025-09-24,202.92,Purchase
3538,1842,7,2025-09-25,390.86,Purchase
3539,1695,15,2025-09-25,316.24,Purchase
3540,828,5,2025-09-16,434.31,Purchase
3541,970,2,2025-09-21,446.58,Purchase
3542,1106,9,2025-09-25,11.88,Download
3543,271,10,2025-10-06,393.71,Purchase
3544,1276,6,2025-09-23,406.48,Purchase
3545,1842,9,2025-09-16,416.45,Purchase
3546,949,15,2025-09-27,353.46,Purchase
3547,317,15,2025-09-21,403.16,Download
3548,1183,2,2025-10-08,328.95,Download
3549,662,6,2025-09-26,55.2,Purchase
3550,9,13,2025-09-16,375.81,Purchase
3551,757,5,2025-09-27,318.7,Purchase
3552,1475,5,2025-09-30,62.82,Purchase
3553,1701,13,2025-09-28,175.68,Download
3554,1407,15,2025-09-19,158.94,Purchase
3555,1843,15,2025-09-25,336.57,Purchase
3556,1648,10,2025-09-13,438.5,Download
3557,1746,15,2025-09-22,479.74,Signup
3558,1204,8,2025-09-13,59.64,Download
3559,95,6,2025-09-23,279.43,Signup
3560,431,12,2025-09-19,25.76,Purchase
3561,281,3,2025-09-20,14.61,Signup
3562,1260,14,2025-09-22,488.55,Download
3563,755,8,2025-09-18,396.85,Purchase
3564,1324,13,2025-09-24,37.73,Purchase
3565,1391,14,2025-09-13,213.6,Purchase
3566,1666,10,2025-09-29,383.81,Download
3567,1078,10,2025-09-22,105.06,Purchase
3568,375,3,2025-09-22,198.24,Purchase
3569,70,14,2025-09-26,49.84,Purchase
3570,1208,4,2025-09-19,246.76,Purchase
3571,957,7,2025-09-30,215.14,Signup
3572,1487,6,2025-09-23,245.58,Download
3573,182,11,2025-09-14,304.43,Purchase
3574,7,11,2025-10-04,495.46,Signup
3575,1364,13,2025-09-21,178.48,Purchase
3576,1117,2,2025-09-16,21.56,Purchase
3577,1661,10,2025-10-03,376.59,Purchase
3578,1019,2,2025-09-30,103.56,Purchase
3579,757,13,2025-09-13,265.83,Purchase
3580,344,12,2025-09-21,209.81,Purchase
3581,948,7,2025-09-18,450.93,Purchase
3582,904,7,2025-09-15,491.31,Purchase
3583,1160,7,2025-10-08,190.38,Purchase
3584,17,3,2025-10-03,320.87,Purchase
3585,661,7,2025-09-24,198.9,Purchase
3586,1245,3,2025-09-28,177.84,Purchase
3587,1108,1,2025-09-21,103.03,Signup
3588,803,12,2025-09-18,278.29,Purchase
3589,545,6,2025-09-17,70.49,Purchase
3590,277,13,2025-09-26,442.01,Signup
3591,1108,5,2025-09-26,440.38,Purchase
3592,1863,1,2025-09-13,349.06,Purchase
3593,1129,11,2025-09-14,370.44,Signup
3594,156,7,2025-09-19,61.92,Purchase
3595,844,7,2025-10-10,74.62,Purchase
3596,1099,15,2025-09-25,76.55,Purchase
3597,501,3,2025-10-04,218.56,Signup
3598,803,13,2025-09-19,95.12,Purchase
3599,163,4,2025-09-20,283.25,Download
3600,1248,3,2025-10-07,471.76,Purchase
3601,223,12,2025-09-23,497.85,Purchase
3602,1269,1,2025-09-23,476.96,Purchase
3603,1044,13,2025-09-19,77.6,Purchase
3604,614,12,2025-09-17,331.8,Purchase
3605,252,8,2025-09-14,13.01,Purchase
3606,1484,14,2025-09-25,499.62,Purchase
3607,1093,6,2025-10-03,145.41,Signup
3608,1212,15,2025-09-24,402.61,Download
3609,1677,3,2025-09-18,133.91,Signup
3610,237,2,2025-10-09,216.22,Purchase
3611,1310,3,2025-09-15,63.06,Download
3612,1604,10,2025-10-06,476.1,Download
3613,167,4,2025-09-24,373.08,Purchase
3614,485,13,2025-09-24,244.96,Purchase
3615,1930,5,2025-10-01,238.08,Signup
3616,482,6,2025-09-20,112.71,Purchase
3617,899,13,2025-09-16,432.27,Purchase
3618,850,10,2025-09-18,404.49,Purchase
3619,408,10,2025-10-04,247.65,Purchase
3620,1488,7,2025-09-17,498.69,Purchase
3621,497,12,2025-09-14,273.23,Purchase
3622,1844,15,2025-09-15,141.94,Purchase
3623,1029,11,2025-10-02,436.05,Signup
3624,1736,7,2025-09-15,41.71,Purchase
3625,435,14,2025-09-23,324.66,Purchase
3626,1841,2,2025-09-14,278.33,Purchase
3627,1783,7,2025-09-20,320.97,Purchase
3628,1021,15,2025-09-29,316.29,Purchase
3629,1766,3,2025-09-18,373.96,Purchase
3630,1601,7,2025-09-14,212.15,Signup
3631,1081,3,2025-10-01,58.52,Purchase
3632,1188,1,2025-09-22,47.4,Purchase
3633,1574,1,2025-09-17,17.61,Signup
3634,95,5,2025-09-14,62.73,Purchase
3635,1990,1,2025-09-16,178.75,Purchase
3636,676,6,2025-10-05,125.5,Purchase
3637,182,10,2025-09-21,326.45,Download
3638,439,5,2025-09-28,388.83,Signup
3639,94,12,2025-09-22,369.16,Purchase
3640,1491,5,2025-09-17,166.45,Purchase
3641,1726,6,2025-09-20,270.25,Purchase
3642,1963,5,2025-09-23,486.2,Signup
3643,1721,5,2025-09-22,21.96,Purchase
3644,1679,5,2025-09-15,177.31,Signup
3645,1178,11,2025-10-03,233.29,Purchase
3646,109,7,2025-09-23,294.31,Purchase
3647,1110,15,2025-09-28,401.56,Purchase
3648,600,6,2025-09-22,304.61,Signup
3649,329,9,2025-09-19,212.22,Download
3650,985,4,2025-09-23,195.85,Download
3651,1343,10,2025-09-15,347.22,Download
3652,1335,9,2025-09-13,89.08,Signup
3653,493,11,2025-09-29,349.26,Purchase
3654,1990,2,2025-10-09,358.55,Purchase
3655,535,11,2025-09-30,428.94,Purchase
3656,536,8,2025-09-15,267.37,Signup
3657,204,12,2025-09-16,121.0,Purchase
3658,215,7,2025-09-19,42.7,Signup
3659,1884,10,2025-10-02,15.26,Purchase
3660,797,13,2025-10-03,444.82,Purchase
3661,1806,11,2025-09-23,183.6,Purchase
3662,717,1,2025-09-23,226.63,Purchase
3663,683,10,2025-10-08,230.37,Purchase
3664,1572,5,2025-09-30,361.64,Purchase
3665,885,4,2025-09-17,261.63,Purchase
3666,1087,14,2025-09-21,452.24,Download
3667,1916,12,2025-09-18,39.56,Signup
3668,1687,1,2025-09-16,44.73,Purchase
